,id_HDATA,Respondent.Serial.SourceFile,Respondent.Origin,Respondent.Origin.Other,DataCollection.Status,DataCollection.InterviewerID,DataCollection.StartTime,DataCollection.FinishTime,DataCollection.MetadataVersionNumber,DataCollection.MetadataVersionGUID,DataCollection.RoutingContext,DataCollection.Variant,DataCollection.EndQuestion,DataCollection.TerminateSignal,DataCollection.SeedValue,DataCollection.InterviewEngine,DataCollection.CurrentPage,DataCollection.Debug,DataCollection.QuotaID,DataCleaning.Note,DataCleaning.Status,DataCleaning.ReviewStatus,address,age,before,biology,expect,gen_ent,gender,museums,visits,visits12,adults,under16s,under11s,galleries,rating_ent[{dinosaurs}].rating_ent_grid,rating_ent[{whales}].rating_ent_grid,human,species,rating_ent[{mammals}].rating_ent_grid,genbalance,agebalance,_name,oth_mus,plan,prefer,school,signs,similar,sounds,side_main,serial,entrance,education,certificat,location,who_with,grp_type,group_org,resident,distance,interview,time_spent,long_short,remember,interest,found_way,signs_how,desc_leave,when_decid,why_decid,plan_time,plan_none,plan_view,know_way,find_way,desc_enter,visothers,plan_order[{first}].plan_order_grid,plan_order[{second}].plan_order_grid,plan_order[{third}].plan_order_grid,plan_order[{fourth}].plan_order_grid,plan_order[{fifth}].plan_order_grid,order[{sixth}].order_grid,order[{seventh}].order_grid,order[{eighth}].order_grid,order[{ninth}].order_grid,order[{tenth}].order_grid,order[{eleventh}].order_grid,order[{twelfth}].order_grid,order[{thirteenth}].order_grid,order[{fourteenth}].order_grid,order[{fifteenth}].order_grid,order[{sixteenth}].order_grid,rating[{other}].rating_grid,rating_ent[{dinosaurs}].rating_ent_grid,rating_ent[{conservation}].rating_ent_grid,rating_ent[{fish_and_reptiles}].rating_ent_grid,rating_ent[{fossils}].rating_ent_grid,rating_ent[{birds}].rating_ent_grid,rating_ent[{insects}].rating_ent_grid,rating_ent[{whales}].rating_ent_grid,rating_ent[{mammals}].rating_ent_grid,rating_ent[{minerals}].rating_ent_grid,rating_ent[{ecology}].rating_ent_grid,rating_ent[{botany}].rating_ent_grid,rating_ent[{origin_of_species}].rating_ent_grid,rating_ent[{human_biology}].rating_ent_grid,rating_ent[{evolution}].rating_ent_grid,rating_ent[{wildlife_in_danger}].rating_ent_grid,plan_order[{first}].plan_order_grid,plan_order[{second}].plan_order_grid,plan_order[{third}].plan_order_grid,plan_order[{fourth}].plan_order_grid,plan_order[{fifth}].plan_order_grid,rating_ent[{dinosaurs}].rating_ent_grid,rating_ent[{conservation}].rating_ent_grid,rating_ent[{fish_and_reptiles}].rating_ent_grid,rating_ent[{fossils}].rating_ent_grid,rating_ent[{birds}].rating_ent_grid,rating_ent[{insects}].rating_ent_grid,rating_ent[{whales}].rating_ent_grid,rating_ent[{mammals}].rating_ent_grid,rating_ent[{minerals}].rating_ent_grid,rating_ent[{ecology}].rating_ent_grid,rating_ent[{botany}].rating_ent_grid,rating_ent[{origin_of_species}].rating_ent_grid,rating_ent[{human_biology}].rating_ent_grid,rating_ent[{evolution}].rating_ent_grid,rating_ent[{wildlife_in_danger}].rating_ent_grid,@1
350,351,,,,177;,,2002-07-19 12:42:30.999,2002-08-17 18:52:31.000,,,186,,,,,,,,,,,,"111 Albion Road, Idle, Truro",7,2,2,,1,1,,,,,,,3.0,4.0,,,,,0.887905657291412,2.28030300140381,Joseph Thomas,2,,,,2.0,1, ,Main,351,1,2,,1;,1,,,1,8.0,2,3.0,3.0,1;9;14;16;,14.0,4;,,12.0,,,,,,,,,2,16;,1;,14;,9;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,;,5;,;,;,;,;,5;,;,,,,,,,,,,,,,,,,,,,,,1.0
351,352,,,,177;,,2002-07-19 12:42:30.999,2002-08-17 20:52:31.000,,,186,,,,,,,,,,,,"30 Siddall Street, Swanage",3,2,1,,2,2,,,,,,,5.0,3.0,,,5.0,4.0,1.14448666572571,0.792105317115784,Dawn Borg,2,,,,2.0,1, ,Main,352,1,2,2;,1;,1,,,1,7.0,2,4.0,3.0,1;8;9;12;14;,12.0,1;,,12.0,,,,,,,,,2,1;,14;,9;,12;,8;,;,;,;,;,;,;,;,;,;,;,;,;,3;,;,;,;,;,;,;,4;,4;,;,;,5;,;,1;,;,,,,,,,,,,,,,,,,,,,,,1.0
352,353,,,,177;,,2002-07-19 12:42:30.999,2002-08-17 22:52:31.000,,,186,,,,,,,,,,,,"4 East Side, Hutton Rudby, London SW20",1,1,1,,1,1,1;,20.0,2.0,2.0,0.0,0.0,6.0,3.0,,,,4.0,0.887905657291412,1.98026311397552,Norrison Harker,1,,,7.0,2.0,2, ,Main,353,1,1,1;,,2,2.0,,1,1.0,2,2.0,3.0,1;3;5;8;11;16;,11.0,4;,,12.0,,,,,,,,,1,1;,16;,5;,3;,11;,8;,;,;,;,;,;,;,;,;,;,;,;,3;,;,2;,;,2;,;,;,4;,;,;,4;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
353,354,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 00:52:31.000,,,186,,,,,,,,,,,, ,6,2,2,,2,2,6;,,,2.0,0.0,0.0,4.0,5.0,,5.0,4.0,5.0,1.14448666572571,1.36818182468414, ,1,,,,2.0,1, ,Main,354,1,2,,3;4;,2,3.0,,2,,2,4.0,3.0,1;8;12;14;,14.0,1;4;,,12.0,,,,,,,,,1,1;,14;,12;,8;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,;,;,;,5;,;,;,;,4;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
354,355,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 02:52:31.000,,,186,,,,,,,,,,,,"8 Westwood Road, London SE19",2,2,1,,1,1,,,,,,,7.0,4.0,4.0,4.0,3.0,,0.887905657291412,0.917682945728302,Egbert McElderry,2,,,7.0,1.0,2, ,Main,355,1,1,2;3;,,1,,,1,1.0,2,4.0,3.0,1;4;5;7;12;13;14;,17.0,1;4;,5;,12.0,,,,,,,,,2,1;,14;,12;,13;,5;,4;,7;,;,;,;,;,;,;,;,;,;,;,4;,;,;,4;,2;,;,4;,;,;,;,;,3;,4;,4;,;,,,,,,,,,,,,,,,,,,,,,1.0
355,356,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 04:52:31.000,,,186,,,,,,,,,,,,"103 Cleggs Lane, Worsley",4,1,2,,2,2,,10.0,0.0,2.0,0.0,0.0,3.0,3.0,,,,,1.14448666572571,0.391927063465118,Susan Wyatt,2,,,,2.0,1, ,Main,356,1,2,,1;,2,3.0,,1,5.0,2,4.0,3.0,1;9;14;,9.0,7;8;,,12.0,,,,,,,,,2,1;,14;,9;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,3;,;,;,;,;,;,;,;,5;,;,;,;,;,1;,;,,,,,,,,,,,,,,,,,,,,,1.0
356,357,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 06:52:31.000,,,186,,,,,,,,,,,,"232 Anlaby Road, Edinburgh",4,2,1,,1,1,1;,,,4.0,1.0,1.0,7.0,4.0,,2.0,4.0,,0.887905657291412,0.391927063465118,John Lang,1,,,,2.0,1, ,Main,357,1,2,1;,1;,2,3.0,,1,8.0,2,6.0,3.0,1;3;5;9;11;12;13;,9.0,1;4;,,12.0,,,,,,,,,1,1;,5;,13;,9;,12;,11;,3;,;,;,;,;,;,;,;,;,;,;,4;,;,4;,;,5;,;,;,;,5;,;,5;,4;,2;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
357,358,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 08:52:31.000,,,186,,,,,,,,,,,,"1 Bricknell Avenue, Aberystwyth",5,1,2,,1,1,,4.0,0.0,4.0,0.0,2.0,3.0,5.0,,,,,0.887905657291412,0.826923131942749,David Slater,2,,1.0,,2.0,1, ,Main,358,1,2,,1;,2,3.0,,1,8.0,2,4.0,2.0,1;4;14;,1.0,7;,,12.0,,,,,,,,,2,1;,4;,14;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,5;,;,;,;,;,;,;,;,;,;,3;,;,,,,,,,,,,,,,,,,,,,,,1.0
358,359,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 10:52:31.000,,,186,,,,,,,,,,,,"5 Chichester Road, Off Guywood Lane, Romiley",4,1,1,,2,2,,1.0,0.0,,,,9.0,,3.0,4.0,5.0,3.0,1.14448666572571,0.391927063465118,Joanna Bate,2,,,,2.0,2, ,Main,359,1,2,2;,,1,,,1,5.0,2,10.0,3.0,4;7;8;10;11;12;13;14;15;16;,14.0,1;2;7;,,12.0,,,,,,,,,2,14;,11;,8;,12;,13;,7;,15;,10;,4;,16;,;,;,;,;,;,;,;,;,;,;,4;,;,;,3;,3;,;,4;,1;,5;,4;,5;,5;,,,,,,,,,,,,,,,,,,,,,1.0
359,360,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 12:52:31.000,,,186,,,,,,,,,,,,"5 Childwall Park Avenue, London SE10",5,1,2,,1,1,1;,1.0,0.0,2.0,0.0,0.0,8.0,5.0,4.0,5.0,,,0.887905657291412,0.826923131942749,Gerald Mulholland,1,,,,2.0,2, ,Main,360,1,2,,,2,3.0,,1,1.0,2,7.0,4.0,1;3;4;5;6;7;13;16;,6.0,1;,,12.0,,,,,,,,,1,1;,3;,6;,13;,5;,7;,4;,16;,;,;,;,;,;,;,;,;,;,5;,;,3;,3;,5;,5;,4;,;,;,;,;,;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
360,361,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 14:52:31.000,,,186,,,,,,,,,,,, ,4,1,1,,2,2,7;,1.0,0.0,4.0,2.0,2.0,10.0,,5.0,5.0,,4.0,1.14448666572571,0.391927063465118, ,1,,,,1.0,2, ,Main,361,1,2,1;,,2,3.0,,1,2.0,2,7.0,4.0,3;4;5;7;8;13;14;15;16;,7.0,8;,5;,12.0,,,,,,,,,1,4;,16;,7;,15;,5;,13;,14;,8;,3;,16;,;,;,;,;,;,;,;,;,;,5;,4;,5;,;,5;,4;,;,;,;,;,5;,1;,3;,,,,,,,,,,,,,,,,,,,,,1.0
361,362,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 16:52:31.000,,,186,,,,,,,,,,,,"84 Victoria Road, Tredegar",5,2,2,,1,1,1;,,,4.0,2.0,1.0,7.0,5.0,,,2.0,4.0,0.887905657291412,0.826923131942749,Peter Kiehlmann,1,,,,2.0,1, ,Main,362,1,2,,1;,2,3.0,,1,8.0,2,6.0,4.0,1;2;8;9;12;14;16;,9.0,1;,,12.0,,,,,,,,,1,1;,14;,9;,16;,8;,12;,2;,;,;,;,;,;,;,;,;,;,;,5;,3;,;,;,;,;,;,4;,5;,;,;,2;,;,4;,;,,,,,,,,,,,,,,,,,,,,,1.0
362,363,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 18:52:31.000,,,186,,,,,,,,,,,, ,4,1,2,,1,1,,1.0,0.0,,,,3.0,5.0,,5.0,,,0.887905657291412,0.391927063465118, ,2,,2.0,,2.0,2, ,Main,363,1,2,,,1,,,1,3.0,2,4.0,3.0,1;5;13;,13.0,4;,,12.0,,,,,,,,,2,1;,13;,5;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,4;,;,;,;,;,;,;,;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
363,364,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 20:52:31.000,,,186,,,,,,,,,,,, ,3,2,1,,1,1,,,,3.0,0.0,0.0,4.0,3.0,5.0,4.0,,,0.887905657291412,0.792105317115784, ,2,,,7.0,2.0,1, ,Main,364,1,1,5;,2;,2,2.0,,2,,2,8.0,1.0,1;4;7;13;,7.0,4;,,12.0,,,,,,,,,2,13;,7;,4;,1;,;,;,;,;,;,;,;,;,;,;,;,;,;,3;,;,;,2;,;,;,5;,;,;,;,;,;,4;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
364,365,,,,177;,,2002-07-19 12:42:30.999,2002-08-18 22:52:31.000,,,186,,,,,,,,,,,,"15 Lord Street, Ince",5,1,1,,1,1,,1.0,0.0,6.0,2.0,2.0,7.0,5.0,4.0,3.0,,4.0,0.887905657291412,0.826923131942749,Roger Wildbore,2,,,,1.0,2, ,Main,365,1,2,2;,,2,3.0,,1,7.0,2,6.0,4.0,1;4;7;8;10;13;14;,10.0,1;,3;,12.0,,,,,,,,,2,1;,4;,10;,7;,13;,14;,8;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,4;,;,4;,4;,;,5;,;,;,3;,4;,;,,,,,,,,,,,,,,,,,,,,,1.0
365,366,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 00:52:31.000,,,186,,,,,,,,,,,,"24 Delaware Crescent, Westvale",4,1,2,,1,1,,2.0,0.0,4.0,2.0,2.0,5.0,5.0,5.0,3.0,,,0.887905657291412,0.391927063465118,Richard Reeves,2,,,,2.0,2, ,Main,366,1,2,,,2,3.0,,1,2.0,2,5.0,2.0,1;5;6;7;13;,6.0,1;7;,,12.0,,,,,,,,,2,1;,7;,6;,13;,5;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,4;,5;,5;,;,;,;,;,;,3;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
366,367,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 02:52:31.000,,,186,,,,,,,,,,,, ,3,2,1,,2,2,,,,2.0,0.0,0.0,5.0,5.0,,,5.0,4.0,1.14448666572571,0.792105317115784, ,2,,,,2.0,1, ,Main,367,1,2,5;,4;,2,3.0,,2,,2,7.0,3.0,1;8;9;12;14;,12.0,1;,,12.0,,,,,,,,,2,1;,8;,12;,9;,14;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,;,;,;,4;,3;,;,;,5;,;,4;,;,,,,,,,,,,,,,,,,,,,,,1.0
367,368,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 04:52:31.000,,,186,,,,,,,,,,,,"6 Huddersfield Road, Neath",4,1,1,,1,1,1;,3.0,0.0,2.0,0.0,0.0,7.0,3.0,,1.0,,,0.887905657291412,0.391927063465118,John Tuke,1,,,,1.0,2, ,Main,368,1,2,4;,,2,3.0,,1,7.0,2,8.0,1.0,2;4;5;6;10;13;15;,15.0,6;,5;,12.0,,,,,,,,,1,5;,6;,13;,2;,4;,10;,15;,;,;,;,;,;,;,;,;,;,;,3;,;,;,4;,4;,3;,;,;,;,1;,;,;,1;,;,4;,,,,,,,,,,,,,,,,,,,,,1.0
368,369,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 06:52:31.000,,,186,,,,,,,,,,,,"Kildonan House, Horwich",4,1,2,,1,1,1;2;,12.0,0.0,2.0,0.0,0.0,8.0,4.0,4.0,1.0,,,0.887905657291412,0.391927063465118,Julian Brown,1,,,,1.0,2, ,Main,369,1,2,,,2,3.0,,1,3.0,2,5.0,4.0,1;2;3;4;5;6;7;13;,7.0,1;4;,5;,12.0,,,,,,,,,1,4;,5;,6;,7;,13;,1;,2;,3;,;,;,;,;,;,;,;,;,;,4;,4;,4;,3;,4;,5;,4;,;,;,;,;,;,1;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
369,370,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 08:52:31.000,,,186,,,,,,,,,,,,"24 Breightmet Fold Lane, London EC2",3,1,2,,1,1,,7.0,5.0,,,,1.0,5.0,,,,,0.887905657291412,0.792105317115784,Vilambil Nair,2,,1.0,,1.0,1, ,Main,370,1,2,,2;,1,,,1,1.0,2,11.0,1.0,1;,1.0,1;7;,5;,12.0,,,,,,,,,2,1;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
370,371,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 10:52:31.000,,,186,,,,,,,,,,,,"The Old Rectory, North Lane, Huntingdon",4,1,1,,2,2,,12.0,0.0,,,,2.0,5.0,,,5.0,,1.14448666572571,0.391927063465118,Zaida Hickman,2,,,,1.0,1,371.wav,Main,371,1,2,4;,4;,1,,,1,4.0,2,2.0,4.0,1;12;,12.0,1;6;,2;4;,10.0,,,,,,,,,2,1;,12;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
371,372,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 12:52:31.000,,,186,,,,,,,,,,,, ,2,2,1,,2,2,1;2;5;6;,,,3.0,99.0,99.0,6.0,5.0,,,,4.0,1.14448666572571,0.917682945728302, ,1,,1.0,,3.0,1, ,Main,372,1,2,5;,2;,2,2.0,,2,,2,4.0,3.0,1;2;6;8;11;14;,1.0,4;,,12.0,,,,,,,,,1,1;,14;,6;,11;,2;,8;,;,;,;,;,;,;,;,;,;,;,;,5;,4;,;,;,;,4;,;,4;,;,;,5;,;,;,5;,;,,,,,,,,,,,,,,,,,,,,,1.0
372,373,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 14:52:31.000,,,186,,,,,,,,,,,, ,3,1,2,,2,2,5;,2.0,1.0,,,,1.0,5.0,,,,,1.14448666572571,0.792105317115784, ,1,,1.0,7.0,2.0,1, ,Main,373,1,1,,2;,1,,,2,,2,4.0,2.0,1;,1.0,4;,,12.0,,,,,,,,,1,1;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
373,374,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 16:52:31.000,,,186,,,,,,,,,,,,"254 Stockport Road, Plymouth",5,2,2,,2,2,1;2;,,,3.0,0.0,1.0,5.0,5.0,3.0,4.0,,,1.14448666572571,0.826923131942749,Beatrice Timberlake,1,,1.0,,1.0,1, ,Main,374,1,2,,1;,2,3.0,,1,8.0,2,5.0,2.0,1;5;6;7;13;,1.0,6;,5;,12.0,,,,,,,,,1,1;,13;,6;,7;,5;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,2;,1;,3;,;,;,;,;,;,4;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
374,375,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 18:52:31.000,,,186,,,,,,,,,,,, ,2,2,1,,2,2,,,,3.0,0.0,0.0,4.0,5.0,,,,,1.14448666572571,0.917682945728302, ,2,,1.0,7.0,2.0,1, ,Main,375,1,1,5;,2;,2,2.0,,2,,2,6.0,1.0,1;2;3;5;,1.0,4;,,12.0,,,,,,,,,2,1;,3;,5;,2;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,4;,5;,;,5;,;,;,;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
375,376,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 20:52:31.000,,,186,,,,,,,,,,,,"Marcieet Place, Mossley",5,2,2,,2,2,2;,,,,,,3.0,5.0,,5.0,,,1.14448666572571,0.826923131942749,Marie Healy,1,,2.0,,3.0,2, ,Main,376,1,2,,,1,,,1,7.0,2,4.0,2.0,1;5;13;,13.0,4;,,12.0,,,,,,,,,1,1;,5;,13;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,3;,;,;,;,;,;,;,;,;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
376,377,,,,177;,,2002-07-19 12:42:30.999,2002-08-19 22:52:31.000,,,186,,,,,,,,,,,,"39 School Street, Edinburgh",7,1,2,,1,1,3;,24.0,1.0,2.0,0.0,0.0,5.0,5.0,,,,,0.887905657291412,2.28030300140381,Sean Hughes,1,,,,2.0,1, ,Main,377,1,2,,1;,2,3.0,,1,8.0,2,5.0,2.0,1;2;3;6;15;,17.0,1;,,10.0,,,,,,,,,1,15;,1;,3;,2;,6;,;,;,;,;,;,;,;,;,;,;,;,;,5;,5;,5;,;,;,5;,;,;,;,;,;,;,;,;,5;,,,,,,,,,,,,,,,,,,,,,1.0
377,378,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 00:52:31.000,,,186,,,,,,,,,,,,"43A Thorne Rd, London W12",2,1,1,,2,2,2;,3.0,0.0,,,,2.0,,,,,4.0,1.14448666572571,0.917682945728302,Andrea Seaman,1,,,7.0,3.0,2, ,Main,378,1,1,2;,,1,,,1,1.0,2,6.0,3.0,8;9;,9.0,4;,,12.0,,,,,,,,,1,8;,9;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,4;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
378,379,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 02:52:31.000,,,186,,,,,,,,,,,, ,4,2,1,,1,1,,,,,,,9.0,5.0,4.0,5.0,,,0.887905657291412,0.391927063465118, ,2,,2.0,,2.0,2, ,Main,379,1,2,4;,,1,,,2,,2,11.0,3.0,1;3;5;6;7;11;13;14;15;,13.0,4;,,12.0,,,,,,,,,2,1;,13;,14;,5;,6;,7;,11;,3;,15;,;,;,;,;,;,;,;,;,5;,;,;,5;,5;,5;,4;,;,;,;,5;,;,5;,5;,5;,,,,,,,,,,,,,,,,,,,,,1.0
379,380,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 04:52:31.000,,,186,,,,,,,,,,,,"192 Langworthy Road, Pendleton",5,1,1,,2,2,,2.0,0.0,2.0,0.0,1.0,8.0,4.0,,5.0,5.0,,1.14448666572571,0.826923131942749,Marian O'Reilly,2,,,,3.0,2, ,Main,380,1,2,2;,,2,3.0,,1,6.0,2,6.0,3.0,1;4;5;9;12;13;15;16;,12.0,1;3;,,12.0,,,,,,,,,2,1;,9;,15;,12;,5;,4;,16;,13;,;,;,;,;,;,;,;,;,;,4;,;,;,4;,4;,;,;,;,3;,;,;,5;,5;,;,4;,,,,,,,,,,,,,,,,,,,,,1.0
380,381,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 06:52:31.000,,,186,,,,,,,,,,,,"1 Grizebeck Close, Gorton, Plymouth",8,1,2,,1,1,1;2;,20.0,1.0,,,,5.0,4.0,,,,4.0,0.887905657291412,4.703125,Patrick Coffey,1,,1.0,,2.0,2, ,Main,381,1,2,,,1,,,1,8.0,2,10.0,4.0,1;2;5;8;16;,1.0,4;,,12.0,,,,,,,,,1,1;,2;,5;,8;,16;,;,;,;,;,;,;,;,;,;,;,;,;,4;,5;,;,;,;,4;,;,4;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
381,382,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 08:52:31.000,,,186,,,,,,,,,,,,"518 Park Road North, Newcastle",4,2,2,,1,1,1;,,,2.0,0.0,0.0,5.0,4.0,,,,,0.887905657291412,0.391927063465118,Lee Hurrel,1,,,,3.0,1, ,Main,382,1,2,,1;,2,2.0,,1,8.0,2,4.0,4.0,1;9;11;14;15;,14.0,4;,,10.0,,,,,,,,,1,1;,15;,9;,11;,14;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,;,5;,;,4;,;,;,5;,4;,,,,,,,,,,,,,,,,,,,,,1.0
382,383,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 10:52:31.000,,,186,,,,,,,,,,,,"77 Richmond Road, London SW18",4,1,2,,1,1,1;,3.0,1.0,2.0,0.0,0.0,7.0,4.0,5.0,5.0,4.0,,0.887905657291412,0.391927063465118,Ramesh Rautray,1,,2.0,,2.0,2, ,Main,383,1,2,,,2,2.0,,1,1.0,2,4.0,3.0,1;2;3;7;12;13;14;,13.0,6;,,12.0,,,,,,,,,1,1;,3;,14;,2;,12;,13;,7;,;,;,;,;,;,;,;,;,;,;,4;,4;,1;,;,;,;,5;,;,;,;,;,4;,5;,1;,;,,,,,,,,,,,,,,,,,,,,,1.0
383,384,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 12:52:31.000,,,186,,,,,,,,,,,,"184 Nantwich Road, London W2",2,1,1,,2,2,1;,4.0,1.0,2.0,1.0,1.0,7.0,4.0,5.0,5.0,,4.0,1.14448666572571,0.917682945728302,Antonia Boycott,1,,2.0,7.0,1.0,1, ,Main,384,1,1,3;,1;,2,2.0,,1,1.0,2,6.0,4.0,1;3;6;7;8;13;16;,13.0,3;8;,5;,12.0,,,,,,,,,1,1;,3;,13;,8;,16;,3;,6;,7;,;,;,;,;,;,;,;,;,;,4;,;,4;,;,;,4;,5;,4;,;,;,;,;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
384,385,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 14:52:31.000,,,186,,,,,,,,,,,,"Alliston, Crofts Bank Road, Urmston, Durham",4,1,2,,2,2,4;5;6;,4.0,0.0,2.0,0.0,0.0,6.0,4.0,,,,5.0,1.14448666572571,0.391927063465118,Petra Forward,1,,,,1.0,2, ,Main,385,1,2,,,2,3.0,,1,8.0,2,5.0,2.0,1;2;8;9;14;16;,14.0,1;4;,5;,12.0,,,,,,,,,1,1;,2;,16;,14;,9;,8;,;,;,;,;,;,;,;,;,;,;,;,4;,3;,;,;,;,;,;,5;,5;,;,;,;,;,5;,;,,,,,,,,,,,,,,,,,,,,,1.0
385,386,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 16:52:31.000,,,186,,,,,,,,,,,, ,2,2,2,,2,2,5;,,,,,,2.0,,,5.0,,,1.14448666572571,0.917682945728302, ,1,,2.0,7.0,2.0,1, ,Main,386,1,1,,2;,2,1.0,3.0,2,,2,7.0,1.0,10;13;,13.0,1;7;,,10.0,,,,,,,,,1,10;,13;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
386,387,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 18:52:31.000,,,186,,,,,,,,,,,, ,6,2,2,,2,2,,,,2.0,0.0,0.0,6.0,,,5.0,,,1.14448666572571,1.36818182468414, ,2,,2.0,,2.0,1, ,Main,387,1,2,,2;,2,3.0,,2,,2,6.0,1.0,4;5;6;10;13;16;,13.0,1;,,12.0,,,,,,,,,2,4;,16;,10;,13;,5;,6;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,3;,3;,;,;,;,4;,;,;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
387,388,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 20:52:31.000,,,186,,,,,,,,,,,,"Ford Lodge, High St, Sth Hylton, Leeds",3,1,2,,1,1,1;2;,2.0,0.0,2.0,0.0,0.0,9.0,4.0,5.0,,2.0,3.0,0.887905657291412,0.792105317115784,Sean Coombes,1,,1.0,,1.0,1, ,Main,388,1,2,,1;,2,3.0,,1,8.0,2,5.0,2.0,1;3;7;8;12;14;16;,1.0,3;,2;5;,12.0,,,,,,,,,1,1;,16;,16;,3;,14;,12;,8;,7;,16;,;,;,;,;,;,;,;,;,4;,;,5;,;,;,;,5;,3;,;,;,;,2;,;,4;,;,,,,,,,,,,,,,,,,,,,,,1.0
388,389,,,,177;,,2002-07-19 12:42:30.999,2002-08-20 22:52:31.000,,,186,,,,,,,,,,,,"8 Frederick St, Farnworth",8,2,2,,1,1,,,,,,,4.0,5.0,5.0,,,,0.887905657291412,4.703125,Dermot Shier,2,,,,2.0,2, ,Main,389,1,2,,,1,,,1,2.0,2,6.0,2.0,1;5;7;16;,7.0,2;4;,,10.0,,,,,,,,,2,1;,5;,16;,7;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,3;,;,;,5;,;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
